conds_file,label_left,label_right,stimImage,stimWord,CorrAns,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_done_button.started,instr_done_label.started,instr_done_touch.started,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,button_L.started,button_R.started,fixation.started,fixation.stopped,image_stim.started,text_stim.started,key_resp.started,button_left.started,button_right.started,touch_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,thanks_text.started,participant,order,session,gender,date,expName,psychopyVersion,frameRate,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Agony,l,,,,,0,2,2,2,0,10,10,15,,,,,,,,,,,145.26046379981562,145.76112700020894,145.76112700020894,145.76112700020894,145.76112700020894,145.76112700020894,145.76112700020894,0.5130364000797272,l,1,0.7144109001383185,[],[],[],[],[],[],[],0.7144109001383185,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Hurt,l,,,,,0,2,2,2,0,11,11,13,,,,,,,,,,,147.51051920000464,147.99358189990744,147.99358189990744,147.99358189990744,147.99358189990744,147.99358189990744,147.99358189990744,0.5136176999658346,l,1,0.8026944999583066,[],[],[],[],[],[],[],0.8026944999583066,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Nasty,l,,,,,0,2,2,2,0,12,12,19,,,,,,,,,,,149.82574769994244,150.32558399997652,150.32558399997652,150.32558399997652,150.32558399997652,150.32558399997652,150.32558399997652,0.5127610000781715,l,1,0.5681031001731753,[],[],[],[],[],[],[],0.5681031001731753,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Love,a,,,,,0,2,2,2,0,13,13,16,,,,,,,,,,,151.94227669993415,152.42500180006027,152.42500180006027,152.42500180006027,152.42500180006027,152.42500180006027,152.42500180006027,0.5148196998052299,a,1,1.2470110999420285,[],[],[],[],[],[],[],1.2470110999420285,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Bad,l,,,,,0,2,2,2,0,14,14,11,,,,,,,,,,,154.6906059999019,155.19053239980713,155.19053239980713,155.19053239980713,155.19053239980713,155.19053239980713,155.19053239980713,0.5123510998673737,l,1,0.7173888999968767,[],[],[],[],[],[],[],0.7173888999968767,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Fruit Juice,a,,,,,0,2,2,2,0,15,15,9,,,,,,,,,,,156.9398080999963,157.44001680007204,157.44001680007204,157.44001680007204,157.44001680007204,157.44001680007204,157.44001680007204,0.5151867000386119,a,1,0.8022234998643398,[],[],[],[],[],[],[],0.8022234998643398,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Fruit Salad,a,,,,,0,2,2,2,0,16,16,5,,,,,,,,,,,159.2723201001063,159.7722948999144,159.7722948999144,159.7722948999144,159.7722948999144,159.7722948999144,159.7722948999144,0.5136267999187112,a,1,0.5748995002359152,[],[],[],[],[],[],[],0.5748995002359152,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Pleasure,a,,,,,0,2,2,2,0,17,17,14,,,,,,,,,,,161.3716791998595,161.87190120015293,161.87190120015293,161.87190120015293,161.87190120015293,161.87190120015293,161.87190120015293,0.5127405999228358,a,1,0.692754799965769,[],[],[],[],[],[],[],0.692754799965769,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Soft Drinks,l,,,,,0,2,2,2,0,18,18,8,,,,,,,,,,,163.5887541999109,164.08767809998244,164.08767809998244,164.08767809998244,164.08767809998244,164.08767809998244,164.08767809998244,0.5135608999989927,l,1,0.9346456001512706,[],[],[],[],[],[],[],0.9346456001512706,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Biriyani,l,,,,,0,2,2,2,0,19,19,6,,,,,,,,,,,166.07060969993472,166.55341179994866,166.55341179994866,166.55341179994866,166.55341179994866,166.55341179994866,166.55341179994866,0.5142997000366449,a,0,1.3154392000287771,[],[],[],[],[],[],[],1.3154392000287771,0,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
